DateTime,Vehicles,AQI,CO2 Emissions (g/km),NOx Emissions (mg/km),PM2.5 Concentration (µg/m³),Pollution Category,Temperature (°C),Humidity (%),Wind Speed (km/h),Atmospheric Pressure (hPa),Area
04-05-2017 13:00,29,104,356,480,42.06,Unhealthy for Sensitive Groups,40,61,26.54,1017.11,SR Nagar
04-05-2017 14:00,32,212,317,37,104.3,Very Unhealthy,29,90,17.54,1049.86,Kukatpally
04-05-2017 15:00,37,255,377,346,64.89,Very Unhealthy,28,34,26.71,1047.59,Kukatpally
04-05-2017 16:00,32,236,92,18,20.33,Very Unhealthy,30,40,7.71,1033.8,Kukatpally
04-05-2017 17:00,33,88,380,454,60.38,Moderate,34,20,19.02,1002.56,Gachibowli
04-05-2017 18:00,37,234,261,446,54.28,Very Unhealthy,37,87,6.54,993.56,Miyapur
04-05-2017 19:00,40,132,234,154,51.65,Unhealthy for Sensitive Groups,30,30,8.67,980.78,SR Nagar
04-05-2017 20:00,36,244,330,74,95.96,Very Unhealthy,41,29,10.83,990.91,Miyapur
04-05-2017 21:00,34,83,360,369,63.88,Moderate,33,64,16.48,1041.53,Banjara Hills
04-05-2017 22:00,33,299,256,402,21.28,Very Unhealthy,38,75,16.67,1029.93,Kukatpally
04-05-2017 23:00,32,162,150,241,35.55,Unhealthy,15,38,6.01,1039.32,Ameerpet
05-05-2017 00:00,30,218,163,463,78.63,Very Unhealthy,18,61,1.38,1038.82,Kukatpally
05-05-2017 01:00,26,199,268,280,79.95,Unhealthy,38,60,23.16,1048.25,SR Nagar
05-05-2017 02:00,26,279,171,120,10.35,Very Unhealthy,24,39,15.78,1028.98,Miyapur
05-05-2017 03:00,19,297,148,271,30.4,Very Unhealthy,34,46,9.4,1019.31,Kukatpally
05-05-2017 04:00,18,76,387,382,100.28,Moderate,32,31,1.58,1021.36,Gachibowli
05-05-2017 05:00,14,198,243,411,56.3,Unhealthy,16,83,3.14,1027.73,SR Nagar
05-05-2017 06:00,16,218,258,383,53.57,Very Unhealthy,18,57,12.71,1012.06,Miyapur
05-05-2017 07:00,18,80,112,481,11.79,Moderate,29,85,14.51,1027.77,Gachibowli
05-05-2017 08:00,14,204,132,495,61.21,Very Unhealthy,43,77,11.32,1021.55,Miyapur
05-05-2017 09:00,21,214,295,256,13.51,Very Unhealthy,18,30,17.0,991.24,Miyapur
05-05-2017 10:00,21,243,281,123,45.97,Very Unhealthy,30,49,24.42,987.86,Kukatpally
05-05-2017 11:00,21,231,117,123,21.44,Very Unhealthy,29,83,20.31,995.34,Miyapur
05-05-2017 12:00,25,288,340,231,126.49,Very Unhealthy,32,67,26.01,1034.32,Miyapur
05-05-2017 13:00,26,186,110,220,33.76,Unhealthy,21,59,18.47,998.01,SR Nagar
05-05-2017 14:00,32,132,367,67,23.3,Unhealthy for Sensitive Groups,29,87,3.15,1040.15,SR Nagar
05-05-2017 15:00,31,219,84,357,128.11,Very Unhealthy,36,40,4.5,1000.09,Miyapur
05-05-2017 16:00,32,213,258,32,95.17,Very Unhealthy,25,24,11.72,1023.31,Miyapur
05-05-2017 17:00,28,59,133,481,142.9,Moderate,33,55,8.52,1040.66,Banjara Hills
05-05-2017 18:00,29,236,298,36,95.91,Very Unhealthy,22,26,19.57,1039.33,Kukatpally
05-05-2017 19:00,30,89,363,342,103.06,Moderate,38,79,18.77,1038.45,Banjara Hills
05-05-2017 20:00,31,103,347,84,57.4,Unhealthy for Sensitive Groups,15,75,13.88,1037.52,Ameerpet
05-05-2017 21:00,29,286,279,391,113.12,Very Unhealthy,17,50,19.31,1028.12,Kukatpally
05-05-2017 22:00,21,216,352,24,89.43,Very Unhealthy,19,44,27.33,1030.38,Miyapur
05-05-2017 23:00,24,184,343,423,28.04,Unhealthy,32,75,14.75,1046.82,Ameerpet
06-05-2017 00:00,27,53,305,399,27.53,Moderate,26,53,10.42,1034.69,Banjara Hills
06-05-2017 01:00,25,192,97,290,98.3,Unhealthy,26,63,14.29,990.0,SR Nagar
06-05-2017 02:00,24,253,322,40,44.46,Very Unhealthy,35,26,4.35,996.34,Miyapur
06-05-2017 03:00,17,225,196,276,83.87,Very Unhealthy,41,70,2.92,1003.51,Kukatpally
06-05-2017 04:00,15,55,89,333,32.9,Moderate,40,44,12.32,986.18,Banjara Hills
06-05-2017 05:00,14,122,118,472,65.8,Unhealthy for Sensitive Groups,33,47,27.7,1041.79,SR Nagar
06-05-2017 06:00,8,212,120,377,130.05,Very Unhealthy,45,61,25.89,1009.28,Miyapur
06-05-2017 07:00,9,249,187,289,105.14,Very Unhealthy,23,46,20.35,1010.04,Miyapur
06-05-2017 08:00,12,248,123,279,75.66,Very Unhealthy,25,56,21.57,1008.57,Miyapur
06-05-2017 09:00,13,245,276,33,76.27,Very Unhealthy,31,74,25.82,1013.15,Kukatpally
06-05-2017 10:00,15,107,378,352,61.17,Unhealthy for Sensitive Groups,30,57,27.46,993.84,SR Nagar
06-05-2017 11:00,18,126,288,78,99.57,Unhealthy for Sensitive Groups,18,75,19.78,1031.11,Ameerpet
06-05-2017 12:00,17,68,255,120,32.31,Moderate,24,53,11.58,1041.63,Banjara Hills
06-05-2017 13:00,18,111,354,163,53.89,Unhealthy for Sensitive Groups,36,48,4.42,1030.5,Ameerpet
06-05-2017 14:00,12,120,356,103,103.55,Unhealthy for Sensitive Groups,29,67,0.21,999.12,SR Nagar
06-05-2017 15:00,12,187,315,307,109.69,Unhealthy,39,65,19.44,981.99,SR Nagar
06-05-2017 16:00,22,74,82,111,133.47,Moderate,33,56,11.93,989.83,Banjara Hills
06-05-2017 17:00,19,221,391,121,49.22,Very Unhealthy,45,22,2.39,1027.29,Miyapur
06-05-2017 18:00,19,299,333,57,128.65,Very Unhealthy,17,69,8.36,1033.3,Kukatpally
06-05-2017 19:00,20,276,115,259,124.49,Very Unhealthy,45,40,14.06,1014.28,Kukatpally
06-05-2017 20:00,20,176,85,316,6.48,Unhealthy,42,67,23.51,981.86,SR Nagar
06-05-2017 21:00,20,107,381,460,102.53,Unhealthy for Sensitive Groups,35,77,9.44,1013.96,SR Nagar
06-05-2017 22:00,21,202,99,125,116.23,Very Unhealthy,37,50,19.69,1042.09,Miyapur
06-05-2017 23:00,20,270,370,411,5.57,Very Unhealthy,44,26,1.3,988.53,Miyapur
07-05-2017 00:00,17,169,241,95,76.61,Unhealthy,19,76,28.87,1043.58,Ameerpet
07-05-2017 01:00,17,253,317,37,143.17,Very Unhealthy,25,55,29.15,1046.54,Miyapur
07-05-2017 02:00,16,292,126,39,143.27,Very Unhealthy,38,43,15.85,1026.44,Miyapur
07-05-2017 03:00,13,160,371,11,112.37,Unhealthy,19,43,19.73,984.39,SR Nagar
07-05-2017 04:00,12,217,95,466,125.59,Very Unhealthy,21,75,22.94,1003.49,Miyapur
07-05-2017 05:00,11,125,187,458,49.59,Unhealthy for Sensitive Groups,20,80,29.11,1040.37,SR Nagar
07-05-2017 06:00,13,293,256,301,71.85,Very Unhealthy,44,89,16.34,1030.36,Kukatpally
07-05-2017 07:00,14,119,144,286,149.31,Unhealthy for Sensitive Groups,40,47,22.66,1014.38,SR Nagar
07-05-2017 08:00,15,187,142,71,122.06,Unhealthy,27,51,5.77,991.31,Ameerpet
07-05-2017 09:00,13,115,387,447,11.47,Unhealthy for Sensitive Groups,16,64,4.62,1013.87,SR Nagar
07-05-2017 10:00,14,169,152,37,12.91,Unhealthy,33,88,21.38,986.51,SR Nagar
07-05-2017 11:00,18,286,283,493,89.05,Very Unhealthy,25,87,27.72,1023.06,Miyapur
07-05-2017 12:00,17,202,333,297,59.13,Very Unhealthy,41,37,17.03,1034.53,Miyapur
07-05-2017 13:00,14,248,139,195,39.23,Very Unhealthy,34,21,16.04,1023.96,Kukatpally
07-05-2017 14:00,16,281,180,79,51.42,Very Unhealthy,19,22,17.13,980.97,Kukatpally
07-05-2017 15:00,15,136,96,134,144.05,Unhealthy for Sensitive Groups,23,48,26.39,1026.86,SR Nagar
07-05-2017 16:00,22,289,274,160,51.63,Very Unhealthy,20,67,24.0,1014.03,Miyapur
07-05-2017 17:00,23,188,330,335,57.47,Unhealthy,31,84,24.05,1010.05,SR Nagar
07-05-2017 18:00,18,171,117,389,70.44,Unhealthy,33,61,3.2,999.8,Ameerpet
07-05-2017 19:00,20,213,364,457,28.33,Very Unhealthy,37,25,22.79,988.14,Kukatpally
07-05-2017 20:00,20,98,110,479,61.45,Moderate,22,78,23.05,1019.21,Banjara Hills
07-05-2017 21:00,19,97,389,168,98.75,Moderate,21,38,3.96,1038.33,Banjara Hills
07-05-2017 22:00,24,164,260,28,42.59,Unhealthy,19,71,14.14,1049.01,Ameerpet
07-05-2017 23:00,23,136,361,209,95.32,Unhealthy for Sensitive Groups,29,80,2.94,1024.35,SR Nagar
08-05-2017 00:00,23,284,220,17,40.49,Very Unhealthy,24,21,11.91,1001.82,Kukatpally
08-05-2017 01:00,20,56,324,477,119.07,Moderate,38,42,19.23,1008.97,Gachibowli
08-05-2017 02:00,20,268,354,264,140.93,Very Unhealthy,30,38,6.55,1030.66,Kukatpally
08-05-2017 03:00,18,126,303,329,69.44,Unhealthy for Sensitive Groups,23,89,3.97,1013.35,SR Nagar
08-05-2017 04:00,17,228,106,225,144.71,Very Unhealthy,21,69,19.15,1016.56,Kukatpally
08-05-2017 05:00,16,194,329,214,101.34,Unhealthy,25,80,24.8,989.76,SR Nagar
08-05-2017 06:00,17,209,310,135,108.19,Very Unhealthy,23,38,4.63,1017.58,Kukatpally
08-05-2017 07:00,20,203,92,389,79.14,Very Unhealthy,31,41,27.13,1048.02,Miyapur
08-05-2017 08:00,19,170,387,50,37.98,Unhealthy,44,22,22.11,1003.54,Ameerpet
08-05-2017 09:00,25,173,177,382,141.26,Unhealthy,23,24,20.34,991.76,SR Nagar
08-05-2017 10:00,25,199,271,188,145.63,Unhealthy,17,86,3.63,1013.21,SR Nagar
08-05-2017 11:00,29,190,265,16,127.09,Unhealthy,36,79,27.89,1016.33,SR Nagar
08-05-2017 12:00,33,174,98,189,72.21,Unhealthy,22,58,14.2,1049.83,SR Nagar
08-05-2017 13:00,29,61,338,81,29.83,Moderate,33,47,16.07,994.98,Banjara Hills
08-05-2017 14:00,37,120,146,228,18.01,Unhealthy for Sensitive Groups,34,20,15.38,1018.02,SR Nagar
08-05-2017 15:00,33,50,105,244,78.16,Good,30,41,15.93,1006.13,Banjara Hills
08-05-2017 16:00,33,210,85,268,49.26,Very Unhealthy,21,64,24.69,1032.26,Miyapur
08-05-2017 17:00,28,293,220,154,129.24,Very Unhealthy,42,70,2.96,1040.95,Kukatpally
08-05-2017 18:00,32,168,317,270,83.85,Unhealthy,21,70,14.51,1033.25,SR Nagar
08-05-2017 19:00,37,191,309,495,138.5,Unhealthy,34,47,18.42,993.3,SR Nagar
08-05-2017 20:00,36,160,106,453,110.17,Unhealthy,39,49,3.53,1025.55,Ameerpet
08-05-2017 21:00,32,113,184,82,70.57,Unhealthy for Sensitive Groups,27,27,17.43,996.25,SR Nagar
08-05-2017 22:00,30,92,89,380,112.75,Moderate,17,60,15.27,1048.86,Gachibowli
08-05-2017 23:00,34,297,351,79,145.37,Very Unhealthy,26,44,6.68,1019.18,Miyapur
09-05-2017 00:00,31,235,358,145,86.62,Very Unhealthy,38,78,7.72,1010.14,Miyapur
09-05-2017 01:00,32,90,382,437,50.54,Moderate,22,53,2.59,1025.24,Gachibowli
09-05-2017 02:00,28,258,91,419,58.91,Very Unhealthy,27,58,21.16,1021.97,Miyapur
09-05-2017 03:00,22,245,235,185,94.95,Very Unhealthy,34,90,4.45,1044.2,Kukatpally
09-05-2017 04:00,16,293,156,93,145.91,Very Unhealthy,30,65,23.67,1015.88,Kukatpally
09-05-2017 05:00,14,164,97,291,73.45,Unhealthy,21,57,26.69,1032.93,SR Nagar
09-05-2017 06:00,15,88,137,67,107.8,Moderate,18,52,7.23,1048.92,Gachibowli
09-05-2017 07:00,18,50,209,383,30.98,Good,43,41,7.81,1024.22,Gachibowli
09-05-2017 08:00,21,90,253,460,94.96,Moderate,26,46,3.69,989.65,Gachibowli
09-05-2017 09:00,21,222,166,451,111.41,Very Unhealthy,31,82,16.23,1049.72,Miyapur
09-05-2017 10:00,21,137,399,290,66.38,Unhealthy for Sensitive Groups,15,46,28.93,1025.04,Ameerpet
09-05-2017 11:00,30,275,133,280,97.27,Very Unhealthy,44,40,7.31,1049.25,Kukatpally
09-05-2017 12:00,32,147,157,276,37.92,Unhealthy for Sensitive Groups,31,72,4.79,1016.56,Ameerpet
09-05-2017 13:00,32,137,283,105,71.62,Unhealthy for Sensitive Groups,16,54,18.18,983.5,Ameerpet
09-05-2017 14:00,33,128,349,233,124.71,Unhealthy for Sensitive Groups,20,66,25.7,1044.96,Ameerpet
09-05-2017 15:00,37,258,251,15,33.95,Very Unhealthy,26,69,26.11,1042.06,Kukatpally
09-05-2017 16:00,30,190,117,11,17.92,Unhealthy,40,29,10.36,1014.1,Ameerpet
09-05-2017 17:00,28,120,265,32,105.98,Unhealthy for Sensitive Groups,25,47,23.6,1004.28,SR Nagar
09-05-2017 18:00,37,186,315,102,50.46,Unhealthy,35,56,17.77,990.36,Ameerpet
09-05-2017 19:00,37,285,95,16,75.77,Very Unhealthy,25,60,21.99,1045.01,Miyapur
09-05-2017 20:00,31,240,305,455,134.32,Very Unhealthy,32,80,20.31,1016.56,Kukatpally
09-05-2017 21:00,31,148,153,39,30.09,Unhealthy for Sensitive Groups,22,70,3.83,1034.77,Ameerpet
09-05-2017 22:00,34,200,290,89,117.09,Unhealthy,39,27,10.72,1023.19,Ameerpet
09-05-2017 23:00,30,231,365,10,78.47,Very Unhealthy,21,77,22.89,988.2,Kukatpally
10-05-2017 00:00,31,224,194,214,11.76,Very Unhealthy,42,80,22.8,983.35,Miyapur
10-05-2017 01:00,27,216,326,429,31.03,Very Unhealthy,28,52,3.66,1006.47,Miyapur
10-05-2017 02:00,25,136,116,266,76.85,Unhealthy for Sensitive Groups,30,38,13.86,980.52,Ameerpet
10-05-2017 03:00,21,203,134,415,37.57,Very Unhealthy,45,49,26.07,994.78,Miyapur
10-05-2017 04:00,16,50,246,366,56.54,Good,45,33,23.75,1044.2,Gachibowli
10-05-2017 05:00,16,191,256,486,105.52,Unhealthy,26,55,17.43,1020.58,Ameerpet
10-05-2017 06:00,15,273,270,71,127.9,Very Unhealthy,23,26,6.19,1028.61,Kukatpally
10-05-2017 07:00,18,292,178,89,68.91,Very Unhealthy,34,53,9.74,1034.56,Miyapur
10-05-2017 08:00,20,161,191,252,78.82,Unhealthy,43,69,19.61,1046.27,SR Nagar
10-05-2017 09:00,20,123,197,53,90.62,Unhealthy for Sensitive Groups,37,51,23.44,990.73,Ameerpet
10-05-2017 10:00,27,114,241,18,29.62,Unhealthy for Sensitive Groups,35,61,18.41,1020.3,Ameerpet
10-05-2017 11:00,29,118,136,98,91.63,Unhealthy for Sensitive Groups,30,52,11.86,1007.22,Ameerpet
10-05-2017 12:00,34,116,141,47,122.32,Unhealthy for Sensitive Groups,35,33,17.3,1006.73,SR Nagar
10-05-2017 13:00,31,226,118,31,134.78,Very Unhealthy,33,47,0.11,1027.65,Kukatpally
10-05-2017 14:00,33,99,108,178,32.71,Moderate,30,58,22.07,994.22,Gachibowli
10-05-2017 15:00,35,107,306,267,129.21,Unhealthy for Sensitive Groups,23,50,25.32,1024.39,Ameerpet
10-05-2017 16:00,37,102,110,138,131.96,Unhealthy for Sensitive Groups,27,43,1.38,1005.43,Ameerpet
10-05-2017 17:00,34,140,395,19,115.62,Unhealthy for Sensitive Groups,40,23,11.98,988.3,SR Nagar
10-05-2017 18:00,40,164,118,108,123.77,Unhealthy,19,28,25.46,1039.35,SR Nagar
10-05-2017 19:00,44,167,80,97,69.32,Unhealthy,36,89,17.91,990.02,Ameerpet
10-05-2017 20:00,38,106,135,187,145.83,Unhealthy for Sensitive Groups,33,43,14.5,1015.41,Ameerpet
10-05-2017 21:00,37,135,265,417,109.09,Unhealthy for Sensitive Groups,24,84,2.61,999.44,SR Nagar
10-05-2017 22:00,32,67,170,245,42.34,Moderate,21,36,22.12,1046.74,Gachibowli
10-05-2017 23:00,33,65,278,440,9.27,Moderate,23,56,20.68,1022.95,Gachibowli
11-05-2017 00:00,28,179,250,183,30.44,Unhealthy,39,69,17.69,1024.59,SR Nagar
11-05-2017 01:00,25,288,304,211,113.14,Very Unhealthy,28,64,1.81,1018.0,Kukatpally
11-05-2017 02:00,24,62,261,111,130.01,Moderate,29,39,19.28,1042.75,Gachibowli
11-05-2017 03:00,20,222,209,413,17.69,Very Unhealthy,27,78,1.55,1001.19,Kukatpally
11-05-2017 04:00,19,129,221,125,99.86,Unhealthy for Sensitive Groups,24,78,24.66,1019.78,Ameerpet
11-05-2017 05:00,13,249,210,213,58.51,Very Unhealthy,28,30,26.08,995.73,Kukatpally
11-05-2017 06:00,17,92,221,197,90.21,Moderate,40,74,15.93,993.71,Banjara Hills
11-05-2017 07:00,18,249,84,32,128.08,Very Unhealthy,35,84,25.45,1013.7,Kukatpally
11-05-2017 08:00,18,103,246,288,67.05,Unhealthy for Sensitive Groups,37,77,12.02,999.18,SR Nagar
11-05-2017 09:00,19,251,199,82,32.18,Very Unhealthy,43,63,8.7,1032.39,Miyapur
11-05-2017 10:00,22,296,122,327,21.46,Very Unhealthy,26,33,14.52,982.98,Kukatpally
11-05-2017 11:00,30,274,171,141,149.77,Very Unhealthy,42,71,16.76,988.16,Kukatpally
11-05-2017 12:00,35,208,309,230,116.26,Very Unhealthy,43,53,22.99,1023.39,Kukatpally
11-05-2017 13:00,29,253,319,164,12.87,Very Unhealthy,33,82,18.06,985.29,Kukatpally
11-05-2017 14:00,30,186,266,486,29.88,Unhealthy,20,46,25.68,1002.27,SR Nagar
11-05-2017 15:00,35,278,157,322,104.33,Very Unhealthy,26,31,28.07,1023.83,Miyapur
11-05-2017 16:00,32,122,350,333,66.31,Unhealthy for Sensitive Groups,38,57,15.66,995.17,Ameerpet
11-05-2017 17:00,31,97,125,331,94.99,Moderate,27,75,21.53,1034.47,Gachibowli
11-05-2017 18:00,31,67,86,208,86.93,Moderate,22,84,14.45,1047.2,Banjara Hills
11-05-2017 19:00,38,271,249,322,27.77,Very Unhealthy,30,59,27.18,1045.55,Kukatpally
11-05-2017 20:00,38,273,194,52,68.72,Very Unhealthy,16,40,0.92,986.11,Kukatpally
11-05-2017 21:00,31,281,342,441,81.87,Very Unhealthy,36,51,21.56,1030.38,Miyapur
11-05-2017 22:00,33,264,318,435,68.57,Very Unhealthy,21,31,14.89,1033.01,Kukatpally
11-05-2017 23:00,27,60,354,235,74.74,Moderate,26,45,1.83,992.37,Gachibowli
12-05-2017 00:00,36,239,388,21,148.46,Very Unhealthy,21,55,22.37,986.58,Kukatpally
12-05-2017 01:00,25,133,95,100,147.85,Unhealthy for Sensitive Groups,33,35,11.78,987.26,SR Nagar
12-05-2017 02:00,23,68,141,447,56.12,Moderate,28,53,15.82,1014.78,Banjara Hills
12-05-2017 03:00,17,149,273,95,110.77,Unhealthy for Sensitive Groups,44,43,21.38,1041.14,SR Nagar
12-05-2017 04:00,16,165,371,472,38.88,Unhealthy,23,58,7.56,1003.25,Ameerpet
12-05-2017 05:00,12,139,242,372,148.76,Unhealthy for Sensitive Groups,32,83,8.65,991.63,Ameerpet
12-05-2017 06:00,13,123,314,83,64.99,Unhealthy for Sensitive Groups,25,48,10.7,1022.2,SR Nagar
12-05-2017 07:00,17,73,359,300,89.66,Moderate,30,50,22.43,1006.32,Banjara Hills
12-05-2017 08:00,18,62,320,433,60.28,Moderate,33,82,29.45,1048.76,Gachibowli
12-05-2017 09:00,22,174,312,446,27.71,Unhealthy,45,62,10.89,1016.97,SR Nagar
12-05-2017 10:00,24,165,208,349,27.33,Unhealthy,25,38,18.32,981.08,Ameerpet
12-05-2017 11:00,23,223,202,297,141.21,Very Unhealthy,32,29,9.72,1033.35,Miyapur
12-05-2017 12:00,27,230,216,221,85.12,Very Unhealthy,25,75,26.3,1045.53,Miyapur
12-05-2017 13:00,26,275,94,398,145.88,Very Unhealthy,39,79,28.07,1032.51,Kukatpally
12-05-2017 14:00,31,206,308,166,63.41,Very Unhealthy,18,62,5.69,999.54,Miyapur
12-05-2017 15:00,30,213,223,228,73.74,Very Unhealthy,32,67,19.62,1040.59,Miyapur
12-05-2017 16:00,31,120,309,355,36.65,Unhealthy for Sensitive Groups,33,59,27.18,1021.05,SR Nagar
12-05-2017 17:00,29,292,255,20,20.19,Very Unhealthy,27,53,14.25,1016.08,Kukatpally
12-05-2017 18:00,33,271,371,38,118.51,Very Unhealthy,18,20,10.06,993.24,Miyapur
12-05-2017 19:00,34,175,325,133,62.42,Unhealthy,45,38,27.17,1009.95,SR Nagar
12-05-2017 20:00,32,194,132,117,119.06,Unhealthy,44,20,7.74,1028.59,Ameerpet
12-05-2017 21:00,27,225,226,157,69.91,Very Unhealthy,24,44,6.21,1037.93,Kukatpally
12-05-2017 22:00,31,254,120,52,139.1,Very Unhealthy,43,87,26.42,1041.84,Kukatpally
12-05-2017 23:00,28,297,372,79,133.19,Very Unhealthy,36,47,19.01,1018.6,Miyapur
13-05-2017 00:00,30,201,319,145,124.07,Very Unhealthy,19,64,5.55,1041.13,Miyapur
13-05-2017 01:00,26,231,274,182,120.02,Very Unhealthy,17,43,19.29,1047.23,Kukatpally
13-05-2017 02:00,22,168,215,376,100.4,Unhealthy,30,63,26.29,1029.32,Ameerpet
13-05-2017 03:00,19,272,167,331,131.27,Very Unhealthy,40,21,2.68,1040.72,Kukatpally
13-05-2017 04:00,14,299,349,199,128.47,Very Unhealthy,22,42,7.7,1046.49,Kukatpally
13-05-2017 05:00,15,140,333,192,35.87,Unhealthy for Sensitive Groups,38,81,18.13,1004.76,SR Nagar
13-05-2017 06:00,14,291,268,100,106.05,Very Unhealthy,21,34,3.45,1037.34,Kukatpally
13-05-2017 07:00,13,134,370,431,125.99,Unhealthy for Sensitive Groups,33,51,27.16,1023.0,Ameerpet
13-05-2017 08:00,14,157,150,477,113.07,Unhealthy,28,23,17.79,1034.1,Ameerpet
13-05-2017 09:00,17,296,312,487,7.47,Very Unhealthy,29,50,17.55,987.86,Miyapur
13-05-2017 10:00,17,176,87,358,94.54,Unhealthy,31,78,1.68,1043.59,Ameerpet
13-05-2017 11:00,23,170,347,203,46.31,Unhealthy,35,90,12.64,1030.43,Ameerpet
13-05-2017 12:00,20,178,194,24,117.2,Unhealthy,15,20,5.85,997.59,Ameerpet
13-05-2017 13:00,18,256,380,298,112.37,Very Unhealthy,20,88,24.26,1027.52,Kukatpally
13-05-2017 14:00,22,244,376,276,20.78,Very Unhealthy,41,33,10.08,1026.09,Kukatpally
13-05-2017 15:00,17,55,316,433,53.41,Moderate,37,42,12.09,1018.67,Gachibowli
13-05-2017 16:00,18,127,396,353,135.58,Unhealthy for Sensitive Groups,29,90,19.22,992.44,Ameerpet
13-05-2017 17:00,14,232,155,178,75.07,Very Unhealthy,45,35,21.52,1016.48,Kukatpally
13-05-2017 18:00,19,87,178,88,78.49,Moderate,26,28,23.7,1024.56,Banjara Hills
13-05-2017 19:00,19,210,81,398,34.56,Very Unhealthy,35,50,5.25,1018.58,Miyapur
13-05-2017 20:00,19,165,201,466,30.79,Unhealthy,34,80,7.88,1003.36,SR Nagar
13-05-2017 21:00,20,151,264,397,14.71,Unhealthy,16,64,2.77,1029.21,Ameerpet
13-05-2017 22:00,15,57,95,228,16.57,Moderate,19,26,25.69,1024.75,Banjara Hills
13-05-2017 23:00,18,267,358,243,30.41,Very Unhealthy,23,76,9.46,996.29,Kukatpally
14-05-2017 00:00,15,256,120,461,7.03,Very Unhealthy,34,83,3.78,1006.49,Miyapur
14-05-2017 01:00,18,127,134,430,149.2,Unhealthy for Sensitive Groups,28,21,9.34,1013.02,SR Nagar
14-05-2017 02:00,16,161,287,124,68.05,Unhealthy,32,25,1.71,1039.58,Ameerpet
14-05-2017 03:00,15,197,211,22,64.2,Unhealthy,43,80,25.1,987.31,SR Nagar
14-05-2017 04:00,10,104,363,158,90.06,Unhealthy for Sensitive Groups,45,53,8.61,1008.12,Ameerpet
14-05-2017 05:00,10,97,257,276,129.01,Moderate,36,36,10.5,986.57,Gachibowli
14-05-2017 06:00,8,260,321,469,101.18,Very Unhealthy,22,45,28.21,1027.28,Kukatpally
14-05-2017 07:00,14,233,321,23,36.02,Very Unhealthy,16,39,5.68,1008.56,Miyapur
14-05-2017 08:00,8,274,363,259,113.02,Very Unhealthy,23,60,6.12,1000.46,Kukatpally
14-05-2017 09:00,12,277,202,429,25.3,Very Unhealthy,21,77,16.81,1039.14,Miyapur
14-05-2017 10:00,12,137,361,406,129.19,Unhealthy for Sensitive Groups,44,73,29.17,1049.64,SR Nagar
14-05-2017 11:00,17,59,246,196,111.28,Moderate,43,48,27.04,1030.97,Gachibowli
14-05-2017 12:00,18,101,92,78,140.86,Unhealthy for Sensitive Groups,32,67,17.79,980.68,SR Nagar
14-05-2017 13:00,16,227,150,286,131.89,Very Unhealthy,41,41,24.37,1048.15,Kukatpally
14-05-2017 14:00,13,83,133,466,64.87,Moderate,30,90,14.63,989.77,Gachibowli
14-05-2017 15:00,19,213,92,362,134.66,Very Unhealthy,35,24,13.04,1000.73,Miyapur
14-05-2017 16:00,21,288,138,117,122.42,Very Unhealthy,19,71,12.01,1009.11,Miyapur
14-05-2017 17:00,23,110,339,201,69.85,Unhealthy for Sensitive Groups,37,20,13.64,990.05,Ameerpet
14-05-2017 18:00,21,277,159,448,105.76,Very Unhealthy,43,64,21.21,1009.83,Miyapur
14-05-2017 19:00,21,193,139,90,29.15,Unhealthy,29,59,24.64,1043.1,SR Nagar
14-05-2017 20:00,21,128,126,356,82.48,Unhealthy for Sensitive Groups,19,83,17.28,998.43,SR Nagar
14-05-2017 21:00,21,67,281,458,12.78,Moderate,25,30,26.07,998.61,Banjara Hills
14-05-2017 22:00,25,120,340,444,64.58,Unhealthy for Sensitive Groups,44,71,19.16,1021.34,Ameerpet
14-05-2017 23:00,17,224,115,206,96.08,Very Unhealthy,36,26,24.08,1026.85,Kukatpally
15-05-2017 00:00,19,135,98,341,95.99,Unhealthy for Sensitive Groups,28,70,20.69,1021.62,Ameerpet
15-05-2017 01:00,18,81,335,34,58.7,Moderate,39,40,23.21,985.45,Banjara Hills
15-05-2017 02:00,18,92,365,290,17.78,Moderate,33,58,0.57,1041.59,Gachibowli
15-05-2017 03:00,12,132,120,149,97.94,Unhealthy for Sensitive Groups,17,63,26.02,1031.36,SR Nagar
15-05-2017 04:00,13,217,363,20,17.28,Very Unhealthy,38,76,26.58,1020.08,Kukatpally
15-05-2017 05:00,11,297,366,103,38.98,Very Unhealthy,24,60,25.24,1011.25,Miyapur
15-05-2017 06:00,14,242,307,313,121.48,Very Unhealthy,42,58,21.9,1048.24,Miyapur
15-05-2017 07:00,19,212,250,484,68.31,Very Unhealthy,20,39,23.63,1038.65,Miyapur
15-05-2017 08:00,20,118,324,346,149.97,Unhealthy for Sensitive Groups,42,41,5.44,998.25,SR Nagar
15-05-2017 09:00,19,99,91,487,116.69,Moderate,40,48,1.43,1023.86,Gachibowli
15-05-2017 10:00,23,61,294,396,63.75,Moderate,17,65,8.69,996.37,Gachibowli
15-05-2017 11:00,29,253,219,340,20.92,Very Unhealthy,16,87,13.27,1019.97,Miyapur
15-05-2017 12:00,35,134,377,186,67.23,Unhealthy for Sensitive Groups,27,22,8.12,1031.25,Ameerpet
15-05-2017 13:00,31,172,264,426,24.81,Unhealthy,32,24,26.12,1012.6,Ameerpet
15-05-2017 14:00,36,107,291,56,105.04,Unhealthy for Sensitive Groups,16,75,28.93,1001.11,SR Nagar
